RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_INDEX,CURRENT_FIX_START,CURRENT_FIX_DURATION,CURRENT_FIX_X,CURRENT_FIX_Y,CURRENT_FIX_PUPIL,condition,category,img_name,expected,Button_Press,Correct,Button_pressed_time,Time_on_Display,RT
s10_bot,132,15,3382,219,192,171,2289.0,absent,bottle,000000491098.jpg,6,6,1,816166.0,811184.100415,4981
s10_bot,132,16,3636,126,208,173,2369.0,absent,bottle,000000491098.jpg,6,6,1,816166.0,811184.100415,4981
s10_bot,132,17,3828,168,132,172,2249.0,absent,bottle,000000491098.jpg,6,6,1,816166.0,811184.100415,4981
s10_bot,132,18,4021,340,124,168,2260.0,absent,bottle,000000491098.jpg,6,6,1,816166.0,811184.100415,4981
s10_bot,132,19,4407,189,87,170,2333.0,absent,bottle,000000491098.jpg,6,6,1,816166.0,811184.100415,4981
s10_bot,132,20,4638,597,69,179,2446.0,absent,bottle,000000491098.jpg,6,6,1,816166.0,811184.100415,4981
s10_bot,132,21,5318,195,217,225,2732.0,absent,bottle,000000491098.jpg,6,6,1,816166.0,811184.100415,4981
s10_bot,133,1,7,75,241,146,1246.0,absent,bottle,000000342742.jpg,6,6,1,820716.0,818690.019415,2025
s10_bot,133,2,123,158,203,142,1319.0,absent,bottle,000000342742.jpg,6,6,1,820716.0,818690.019415,2025
s10_bot,133,3,340,168,137,43,1487.0,absent,bottle,000000342742.jpg,6,6,1,820716.0,818690.019415,2025
s10_bot,133,4,535,163,135,25,1645.0,absent,bottle,000000342742.jpg,6,6,1,820716.0,818690.019415,2025
s10_bot,133,5,776,152,280,39,1896.0,absent,bottle,000000342742.jpg,6,6,1,820716.0,818690.019415,2025
s10_bot,133,6,999,294,371,31,2138.0,absent,bottle,000000342742.jpg,6,6,1,820716.0,818690.019415,2025
s10_bot,133,7,1343,234,403,43,2324.0,absent,bottle,000000342742.jpg,6,6,1,820716.0,818690.019415,2025
s10_bot,133,8,1657,284,256,126,2492.0,absent,bottle,000000342742.jpg,6,6,1,820716.0,818690.019415,2025
s10_bot,133,9,2011,128,129,119,2360.0,absent,bottle,000000342742.jpg,6,6,1,820716.0,818690.019415,2025
s10_bot,133,10,2212,310,242,150,2541.0,absent,bottle,000000342742.jpg,6,6,1,820716.0,818690.019415,2025
s10_bot,134,1,15,262,204,137,1328.0,absent,bottle,000000108914.jpg,6,6,1,824917.0,823226.940415,1690
s10_bot,134,2,318,170,266,120,1458.0,absent,bottle,000000108914.jpg,6,6,1,824917.0,823226.940415,1690
s10_bot,134,3,535,131,339,103,1576.0,absent,bottle,000000108914.jpg,6,6,1,824917.0,823226.940415,1690
s10_bot,134,4,730,149,407,94,1701.0,absent,bottle,000000108914.jpg,6,6,1,824917.0,823226.940415,1690
s10_bot,134,5,949,201,425,52,1850.0,absent,bottle,000000108914.jpg,6,6,1,824917.0,823226.940415,1690
s10_bot,134,6,1248,330,115,79,2081.0,absent,bottle,000000108914.jpg,6,6,1,824917.0,823226.940415,1690
s10_bot,134,7,1659,296,303,194,2207.0,absent,bottle,000000108914.jpg,6,6,1,824917.0,823226.940415,1690
s10_bot,134,8,1997,254,299,219,2307.0,absent,bottle,000000108914.jpg,6,6,1,824917.0,823226.940415,1690
s10_bot,135,1,7,338,222,144,1322.0,absent,bottle,000000077951.jpg,6,6,1,829144.0,827380.209415,1763
s10_bot,135,2,420,123,65,54,1448.0,absent,bottle,000000077951.jpg,6,6,1,829144.0,827380.209415,1763
s10_bot,135,3,572,277,66,27,1607.0,absent,bottle,000000077951.jpg,6,6,1,829144.0,827380.209415,1763
s10_bot,135,4,875,530,92,22,1934.0,absent,bottle,000000077951.jpg,6,6,1,829144.0,827380.209415,1763
s10_bot,135,5,1427,910,80,17,2281.0,absent,bottle,000000077951.jpg,6,6,1,829144.0,827380.209415,1763
s10_bot,136,1,7,350,241,147,1441.0,absent,bottle,000000568393.jpg,6,6,1,833972.0,831833.727415,2138
s10_bot,136,2,423,325,107,65,1500.0,absent,bottle,000000568393.jpg,6,6,1,833972.0,831833.727415,2138
s10_bot,136,3,858,130,273,23,1790.0,absent,bottle,000000568393.jpg,6,6,1,833972.0,831833.727415,2138
s10_bot,136,4,1064,145,377,19,1937.0,absent,bottle,000000568393.jpg,6,6,1,833972.0,831833.727415,2138
s10_bot,136,5,1278,126,449,40,2000.0,absent,bottle,000000568393.jpg,6,6,1,833972.0,831833.727415,2138
s10_bot,136,6,1467,106,424,88,2128.0,absent,bottle,000000568393.jpg,6,6,1,833972.0,831833.727415,2138
s10_bot,136,7,1659,332,234,129,2299.0,absent,bottle,000000568393.jpg,6,6,1,833972.0,831833.727415,2138
s10_bot,136,8,2036,558,262,141,2244.0,absent,bottle,000000568393.jpg,6,6,1,833972.0,831833.727415,2138
s10_bot,136,9,2639,62,289,140,2175.0,absent,bottle,000000568393.jpg,6,6,1,833972.0,831833.727415,2138
s10_bot,137,1,7,336,235,127,1236.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,2,386,106,196,107,1344.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,3,530,152,117,161,1458.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,4,734,158,181,209,1606.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,5,978,171,342,188,1835.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,6,1176,314,328,174,1996.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,7,1567,416,203,225,2192.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,8,2019,365,192,224,2292.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,9,2484,142,385,225,2053.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,10,2681,49,414,200,2216.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,11,2806,150,478,161,2184.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,12,3027,144,363,165,2355.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,13,3270,201,108,86,2353.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,14,3547,140,67,191,2129.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,15,3763,321,209,209,2232.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,137,16,4157,293,312,212,2496.0,absent,bottle,000000121857.jpg,6,6,1,840396.0,836470.714415,3925
s10_bot,138,1,7,339,232,124,1611.0,present,bottle,000000568116.jpg,7,7,1,844036.0,842892.468415,1143
s10_bot,138,2,426,125,392,169,1654.0,present,bottle,000000568116.jpg,7,7,1,844036.0,842892.468415,1143
s10_bot,138,3,598,309,393,210,1840.0,present,bottle,000000568116.jpg,7,7,1,844036.0,842892.468415,1143
s10_bot,138,4,930,422,397,203,2074.0,present,bottle,000000568116.jpg,7,7,1,844036.0,842892.468415,1143
s10_bot,138,5,1378,150,392,223,2144.0,present,bottle,000000568116.jpg,7,7,1,844036.0,842892.468415,1143
s10_bot,138,6,1590,131,391,271,2135.0,present,bottle,000000568116.jpg,7,7,1,844036.0,842892.468415,1143
s10_bot,139,1,7,234,242,149,1528.0,absent,bottle,000000227858.jpg,6,6,1,848050.0,846495.305415,1554
s10_bot,139,2,304,138,131,205,1428.0,absent,bottle,000000227858.jpg,6,6,1,848050.0,846495.305415,1554
s10_bot,139,3,539,183,81,56,1631.0,absent,bottle,000000227858.jpg,6,6,1,848050.0,846495.305415,1554
s10_bot,139,4,763,142,106,45,1820.0,absent,bottle,000000227858.jpg,6,6,1,848050.0,846495.305415,1554
s10_bot,139,5,953,129,72,67,1924.0,absent,bottle,000000227858.jpg,6,6,1,848050.0,846495.305415,1554
s10_bot,139,6,1212,256,428,166,2132.0,absent,bottle,000000227858.jpg,6,6,1,848050.0,846495.305415,1554
s10_bot,139,7,1526,109,352,144,2340.0,absent,bottle,000000227858.jpg,6,6,1,848050.0,846495.305415,1554
s10_bot,139,8,1733,381,133,224,2116.0,absent,bottle,000000227858.jpg,6,6,1,848050.0,846495.305415,1554
s10_bot,140,1,7,297,226,140,1534.0,present,bottle,000000092288.jpg,7,6,0,853174.0,850231.595415,2942
s10_bot,140,2,365,94,302,112,1574.0,present,bottle,000000092288.jpg,7,6,0,853174.0,850231.595415,2942
s10_bot,140,3,508,309,327,55,1715.0,present,bottle,000000092288.jpg,7,6,0,853174.0,850231.595415,2942
s10_bot,140,4,884,361,402,55,1932.0,present,bottle,000000092288.jpg,7,6,0,853174.0,850231.595415,2942
s10_bot,140,5,1288,241,425,54,2120.0,present,bottle,000000092288.jpg,7,6,0,853174.0,850231.595415,2942
s10_bot,140,6,1630,310,96,36,2408.0,present,bottle,000000092288.jpg,7,6,0,853174.0,850231.595415,2942
s10_bot,140,7,2027,278,72,226,2489.0,present,bottle,000000092288.jpg,7,6,0,853174.0,850231.595415,2942
s10_bot,140,8,2405,163,309,169,2671.0,present,bottle,000000092288.jpg,7,6,0,853174.0,850231.595415,2942
s10_bot,140,9,2659,246,434,77,2584.0,present,bottle,000000092288.jpg,7,6,0,853174.0,850231.595415,2942
s10_bot,140,10,2936,160,468,69,2484.0,present,bottle,000000092288.jpg,7,6,0,853174.0,850231.595415,2942
s10_bot,140,11,3155,349,410,62,2648.0,present,bottle,000000092288.jpg,7,6,0,853174.0,850231.595415,2942
s10_bot,141,1,7,264,222,123,1359.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,2,331,254,109,135,1417.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,3,612,187,127,132,1632.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,4,825,439,125,117,1896.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,5,1332,165,82,193,2134.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,6,1552,172,109,143,2158.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,7,1770,242,140,128,2417.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,8,2113,164,377,143,2647.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,9,2323,222,349,162,2574.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,10,2612,155,254,128,2612.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,11,2826,198,184,96,2568.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,12,3086,182,120,79,2489.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,13,3320,240,71,84,2554.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,14,3591,233,72,40,2744.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,15,3899,126,196,39,3018.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,16,4069,94,217,49,3125.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,17,4245,138,329,190,3128.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,18,4445,131,236,193,3100.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,141,19,4610,137,185,168,2861.0,absent,bottle,000000569088.jpg,6,6,1,859666.0,855452.373415,4213
s10_bot,142,1,7,184,239,134,1592.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,2,246,124,156,147,1605.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,3,428,124,77,136,1614.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,4,603,153,91,75,1888.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,5,783,145,94,57,2055.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,6,1041,196,405,99,2261.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,7,1303,414,461,120,2357.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,8,1758,191,465,137,2518.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,9,1990,216,458,110,2690.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,10,2319,349,111,232,2746.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,11,2761,112,225,87,2922.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,12,2996,316,423,89,2681.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,13,3381,331,460,103,2860.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,142,14,3773,236,462,140,2950.0,present,bottle,000000336211.jpg,7,6,0,865293.0,861840.754415,3452
s10_bot,143,1,7,232,240,128,1406.0,present,bottle,000000211326.jpg,7,7,1,868823.0,867678.696415,1144
s10_bot,143,2,278,113,199,95,1403.0,present,bottle,000000211326.jpg,7,7,1,868823.0,867678.696415,1144
s10_bot,143,3,426,204,163,39,1579.0,present,bottle,000000211326.jpg,7,7,1,868823.0,867678.696415,1144
s10_bot,143,4,657,553,151,17,1944.0,present,bottle,000000211326.jpg,7,7,1,868823.0,867678.696415,1144
s10_bot,143,5,1232,180,154,22,2241.0,present,bottle,000000211326.jpg,7,7,1,868823.0,867678.696415,1144
s10_bot,143,6,1518,191,396,134,2432.0,present,bottle,000000211326.jpg,7,7,1,868823.0,867678.696415,1144
s10_bot,144,1,7,230,250,154,1382.0,absent,bottle,000000434179.jpg,6,6,1,874850.0,872816.089415,2033
s10_bot,144,2,290,368,140,178,1427.0,absent,bottle,000000434179.jpg,6,6,1,874850.0,872816.089415,2033
s10_bot,144,3,755,146,150,36,1706.0,absent,bottle,000000434179.jpg,6,6,1,874850.0,872816.089415,2033
s10_bot,144,4,970,118,235,24,1753.0,absent,bottle,000000434179.jpg,6,6,1,874850.0,872816.089415,2033
s10_bot,144,5,1170,101,372,96,1838.0,absent,bottle,000000434179.jpg,6,6,1,874850.0,872816.089415,2033
s10_bot,144,6,1341,185,443,108,1884.0,absent,bottle,000000434179.jpg,6,6,1,874850.0,872816.089415,2033
s10_bot,144,7,1607,266,300,187,2091.0,absent,bottle,000000434179.jpg,6,6,1,874850.0,872816.089415,2033
s10_bot,144,8,1933,561,246,122,1957.0,absent,bottle,000000434179.jpg,6,6,1,874850.0,872816.089415,2033
s10_bot,144,9,2531,61,280,144,2086.0,absent,bottle,000000434179.jpg,6,6,1,874850.0,872816.089415,2033
s10_bot,145,1,7,343,227,119,1224.0,present,bottle,000000346638.jpg,7,7,1,878270.0,877386.357415,883
s10_bot,145,2,427,280,368,165,1490.0,present,bottle,000000346638.jpg,7,7,1,878270.0,877386.357415,883
s10_bot,145,3,758,386,368,208,1805.0,present,bottle,000000346638.jpg,7,7,1,878270.0,877386.357415,883
s10_bot,145,4,1176,279,376,152,2083.0,present,bottle,000000346638.jpg,7,7,1,878270.0,877386.357415,883
s10_bot,146,1,7,227,241,136,1470.0,present,bottle,000000165639.jpg,7,7,1,882819.0,881139.315415,1679
s10_bot,146,2,285,82,176,146,1408.0,present,bottle,000000165639.jpg,7,7,1,882819.0,881139.315415,1679
s10_bot,146,3,424,246,92,100,1534.0,present,bottle,000000165639.jpg,7,7,1,882819.0,881139.315415,1679
s10_bot,146,4,699,233,83,73,1720.0,present,bottle,000000165639.jpg,7,7,1,882819.0,881139.315415,1679
s10_bot,146,5,1010,345,127,230,1801.0,present,bottle,000000165639.jpg,7,7,1,882819.0,881139.315415,1679
s10_bot,146,6,1404,273,155,278,2001.0,present,bottle,000000165639.jpg,7,7,1,882819.0,881139.315415,1679
s10_bot,146,7,1719,247,85,258,2022.0,present,bottle,000000165639.jpg,7,7,1,882819.0,881139.315415,1679
s10_bot,146,8,1994,148,55,227,2033.0,present,bottle,000000165639.jpg,7,7,1,882819.0,881139.315415,1679
s10_bot,146,9,2222,34,85,96,2011.0,present,bottle,000000165639.jpg,7,7,1,882819.0,881139.315415,1679
s10_bot,147,1,7,278,236,136,1430.0,absent,bottle,000000560427.jpg,6,6,1,886925.0,885426.035415,1498
s10_bot,147,2,312,105,219,103,1427.0,absent,bottle,000000560427.jpg,6,6,1,886925.0,885426.035415,1498
s10_bot,147,3,469,159,146,111,1564.0,absent,bottle,000000560427.jpg,6,6,1,886925.0,885426.035415,1498
s10_bot,147,4,676,149,78,69,1715.0,absent,bottle,000000560427.jpg,6,6,1,886925.0,885426.035415,1498
s10_bot,147,5,922,155,304,78,1950.0,absent,bottle,000000560427.jpg,6,6,1,886925.0,885426.035415,1498
s10_bot,147,6,1143,178,345,120,2062.0,absent,bottle,000000560427.jpg,6,6,1,886925.0,885426.035415,1498
s10_bot,147,7,1384,676,280,139,2203.0,absent,bottle,000000560427.jpg,6,6,1,886925.0,885426.035415,1498
s10_bot,148,1,7,331,221,133,1536.0,present,bottle,000000449528.jpg,7,7,1,890484.0,889329.129415,1154
s10_bot,148,2,398,90,296,153,1561.0,present,bottle,000000449528.jpg,7,7,1,890484.0,889329.129415,1154
s10_bot,148,3,537,117,351,150,1649.0,present,bottle,000000449528.jpg,7,7,1,890484.0,889329.129415,1154
s10_bot,148,4,713,216,358,101,1845.0,present,bottle,000000449528.jpg,7,7,1,890484.0,889329.129415,1154
s10_bot,148,5,977,608,355,139,2176.0,present,bottle,000000449528.jpg,7,7,1,890484.0,889329.129415,1154
s10_bot,148,6,1626,94,351,166,2382.0,present,bottle,000000449528.jpg,7,7,1,890484.0,889329.129415,1154
s10_bot,149,1,7,307,242,136,1317.0,absent,bottle,000000347773.jpg,6,6,1,894901.0,892915.281415,1985
s10_bot,149,2,343,86,261,164,1352.0,absent,bottle,000000347773.jpg,6,6,1,894901.0,892915.281415,1985
s10_bot,149,3,492,189,254,88,1547.0,absent,bottle,000000347773.jpg,6,6,1,894901.0,892915.281415,1985
s10_bot,149,4,744,243,114,41,1760.0,absent,bottle,000000347773.jpg,6,6,1,894901.0,892915.281415,1985
s10_bot,149,5,1071,135,274,165,1909.0,absent,bottle,000000347773.jpg,6,6,1,894901.0,892915.281415,1985
s10_bot,149,6,1297,354,415,114,2035.0,absent,bottle,000000347773.jpg,6,6,1,894901.0,892915.281415,1985
s10_bot,149,7,1726,394,263,190,2170.0,absent,bottle,000000347773.jpg,6,6,1,894901.0,892915.281415,1985
s10_bot,149,8,2212,300,95,113,1968.0,absent,bottle,000000347773.jpg,6,6,1,894901.0,892915.281415,1985
s10_bot,150,1,7,305,237,135,1213.0,present,bottle,000000418882.jpg,7,7,1,899263.0,897485.566415,1777
s10_bot,150,2,353,160,225,156,1323.0,present,bottle,000000418882.jpg,7,7,1,899263.0,897485.566415,1777
s10_bot,150,3,592,235,364,147,1637.0,present,bottle,000000418882.jpg,7,7,1,899263.0,897485.566415,1777
s10_bot,150,4,855,184,364,124,1869.0,present,bottle,000000418882.jpg,7,7,1,899263.0,897485.566415,1777
s10_bot,150,5,1083,139,328,126,2039.0,present,bottle,000000418882.jpg,7,7,1,899263.0,897485.566415,1777
s10_bot,150,6,1302,220,105,131,1987.0,present,bottle,000000418882.jpg,7,7,1,899263.0,897485.566415,1777
s10_bot,150,7,1556,587,98,131,2108.0,present,bottle,000000418882.jpg,7,7,1,899263.0,897485.566415,1777
s10_bot,150,8,2209,143,220,122,2521.0,present,bottle,000000418882.jpg,7,7,1,899263.0,897485.566415,1777
s10_bot,151,1,7,396,227,132,1314.0,absent,bottle,000000385916.jpg,6,6,1,903784.0,902322.712415,1461
s10_bot,151,2,445,230,292,138,1542.0,absent,bottle,000000385916.jpg,6,6,1,903784.0,902322.712415,1461
s10_bot,151,3,758,107,187,70,1746.0,absent,bottle,000000385916.jpg,6,6,1,903784.0,902322.712415,1461
s10_bot,151,4,923,147,99,71,1834.0,absent,bottle,000000385916.jpg,6,6,1,903784.0,902322.712415,1461
s10_bot,151,5,1162,128,295,98,1987.0,absent,bottle,000000385916.jpg,6,6,1,903784.0,902322.712415,1461
s10_bot,151,6,1368,303,216,192,2071.0,absent,bottle,000000385916.jpg,6,6,1,903784.0,902322.712415,1461
s10_bot,151,7,1729,295,193,140,2132.0,absent,bottle,000000385916.jpg,6,6,1,903784.0,902322.712415,1461
s10_bot,152,1,7,327,239,136,1322.0,absent,bottle,000000034304.jpg,6,6,1,907930.0,906209.114415,1720
s10_bot,152,2,402,178,77,75,1466.0,absent,bottle,000000034304.jpg,6,6,1,907930.0,906209.114415,1720
s10_bot,152,3,606,58,82,63,1579.0,absent,bottle,000000034304.jpg,6,6,1,907930.0,906209.114415,1720
s10_bot,152,4,773,162,363,18,1770.0,absent,bottle,000000034304.jpg,6,6,1,907930.0,906209.114415,1720
s10_bot,152,5,1004,747,443,34,2017.0,absent,bottle,000000034304.jpg,6,6,1,907930.0,906209.114415,1720
s10_bot,152,6,2136,150,251,162,2389.0,absent,bottle,000000034304.jpg,6,6,1,907930.0,906209.114415,1720
s10_bot,153,1,7,475,244,142,1408.0,absent,bottle,000000359439.jpg,6,6,1,912441.0,910645.946415,1795
s10_bot,153,2,528,99,207,109,1534.0,absent,bottle,000000359439.jpg,6,6,1,912441.0,910645.946415,1795
s10_bot,153,3,697,272,69,45,1650.0,absent,bottle,000000359439.jpg,6,6,1,912441.0,910645.946415,1795
s10_bot,153,4,1002,128,37,45,1696.0,absent,bottle,000000359439.jpg,6,6,1,912441.0,910645.946415,1795
s10_bot,153,5,1222,94,234,21,1935.0,absent,bottle,000000359439.jpg,6,6,1,912441.0,910645.946415,1795
s10_bot,153,6,1470,384,436,44,2043.0,absent,bottle,000000359439.jpg,6,6,1,912441.0,910645.946415,1795
s10_bot,153,7,1946,105,254,159,2244.0,absent,bottle,000000359439.jpg,6,6,1,912441.0,910645.946415,1795
s10_bot,153,8,2110,254,215,122,2217.0,absent,bottle,000000359439.jpg,6,6,1,912441.0,910645.946415,1795
s10_bot,154,1,7,367,229,137,1312.0,present,bottle,000000131595.jpg,7,7,1,916805.0,914815.907415,1989
s10_bot,154,2,416,239,152,113,1447.0,present,bottle,000000131595.jpg,7,7,1,916805.0,914815.907415,1989
s10_bot,154,3,743,304,322,220,1701.0,present,bottle,000000131595.jpg,7,7,1,916805.0,914815.907415,1989
s10_bot,154,4,1115,112,390,225,1795.0,present,bottle,000000131595.jpg,7,7,1,916805.0,914815.907415,1989
s10_bot,154,5,1275,234,345,221,1975.0,present,bottle,000000131595.jpg,7,7,1,916805.0,914815.907415,1989
s10_bot,154,6,1583,313,448,226,1972.0,present,bottle,000000131595.jpg,7,7,1,916805.0,914815.907415,1989
s10_bot,154,7,1946,77,451,219,2068.0,present,bottle,000000131595.jpg,7,7,1,916805.0,914815.907415,1989
s10_bot,154,8,2061,37,450,221,2109.0,present,bottle,000000131595.jpg,7,7,1,916805.0,914815.907415,1989
s10_bot,154,9,2124,139,448,222,2159.0,present,bottle,000000131595.jpg,7,7,1,916805.0,914815.907415,1989
s10_bot,154,10,2433,23,448,195,2166.0,present,bottle,000000131595.jpg,7,7,1,916805.0,914815.907415,1989
s10_bot,155,1,7,402,229,133,1303.0,present,bottle,000000496294.jpg,7,6,0,922141.0,919419.539415,2721
s10_bot,155,2,498,190,429,154,1456.0,present,bottle,000000496294.jpg,7,6,0,922141.0,919419.539415,2721
s10_bot,155,3,715,365,439,138,1721.0,present,bottle,000000496294.jpg,7,6,0,922141.0,919419.539415,2721
s10_bot,155,4,1145,135,435,89,1984.0,present,bottle,000000496294.jpg,7,6,0,922141.0,919419.539415,2721
s10_bot,155,5,1359,128,366,35,2186.0,present,bottle,000000496294.jpg,7,6,0,922141.0,919419.539415,2721
s10_bot,155,6,1556,81,279,50,2265.0,present,bottle,000000496294.jpg,7,6,0,922141.0,919419.539415,2721
s10_bot,155,7,1736,403,48,59,2221.0,present,bottle,000000496294.jpg,7,6,0,922141.0,919419.539415,2721
s10_bot,155,8,2215,105,54,150,2296.0,present,bottle,000000496294.jpg,7,6,0,922141.0,919419.539415,2721
s10_bot,155,9,2437,229,372,125,2479.0,present,bottle,000000496294.jpg,7,6,0,922141.0,919419.539415,2721
s10_bot,155,10,2722,311,424,155,2492.0,present,bottle,000000496294.jpg,7,6,0,922141.0,919419.539415,2721
s10_bot,155,11,3164,124,440,88,2650.0,present,bottle,000000496294.jpg,7,6,0,922141.0,919419.539415,2721
s10_bot,156,1,7,284,252,155,1600.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,156,2,350,150,160,152,1760.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,156,3,555,182,137,85,1993.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,156,4,767,218,148,48,2087.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,156,5,1044,109,84,34,2145.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,156,6,1231,110,222,22,2260.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,156,7,1391,122,268,19,2312.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,156,8,1582,106,344,45,2369.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,156,9,1761,255,439,21,2390.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,156,10,2117,119,298,68,2586.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,156,11,2308,420,193,98,2652.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,156,12,2795,238,190,175,2513.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,156,13,3071,65,245,140,2629.0,absent,bottle,000000369357.jpg,6,6,1,926980.0,924406.815415,2573
s10_bot,157,1,7,374,234,111,1386.0,present,bottle,000000271117.jpg,7,7,1,932117.0,929444.129415,2672
s10_bot,157,2,406,108,218,78,1431.0,present,bottle,000000271117.jpg,7,7,1,932117.0,929444.129415,2672
s10_bot,157,3,571,148,132,79,1637.0,present,bottle,000000271117.jpg,7,7,1,932117.0,929444.129415,2672
s10_bot,157,4,751,371,190,65,1841.0,present,bottle,000000271117.jpg,7,7,1,932117.0,929444.129415,2672
s10_bot,157,5,1172,242,141,69,2079.0,present,bottle,000000271117.jpg,7,7,1,932117.0,929444.129415,2672
s10_bot,157,6,1479,145,200,60,2226.0,present,bottle,000000271117.jpg,7,7,1,932117.0,929444.129415,2672
s10_bot,157,7,1707,182,357,68,2349.0,present,bottle,000000271117.jpg,7,7,1,932117.0,929444.129415,2672
s10_bot,157,8,1933,167,379,73,2420.0,present,bottle,000000271117.jpg,7,7,1,932117.0,929444.129415,2672
s10_bot,157,9,2203,503,138,196,2347.0,present,bottle,000000271117.jpg,7,7,1,932117.0,929444.129415,2672
