RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_INDEX	CURRENT_FIX_START	CURRENT_FIX_DURATION	CURRENT_FIX_X	CURRENT_FIX_Y	CURRENT_FIX_PUPIL	condition	category	imageid	expected	Button_Press	Correct	Button_pressed_time	Time_on_Display	RT
s7_bot	153	7	1161	35	236	84	1841.0	present	bottle	489735	7	7	1	444930.0	444202.773257	727
s7_bot	155	1	9	269	241	145	1305.0	present	bottle	332968	7	6	0	451490.0	450691.213257	798
s7_bot	155	2	342	64	158	105	1352.0	present	bottle	332968	7	6	0	451490.0	450691.213257	798
s7_bot	155	3	472	207	297	187	1473.0	present	bottle	332968	7	6	0	451490.0	450691.213257	798
s7_bot	155	4	735	110	374	187	1604.0	present	bottle	332968	7	6	0	451490.0	450691.213257	798
s7_bot	155	5	927	138	242	134	1715.0	present	bottle	332968	7	6	0	451490.0	450691.213257	798
s7_bot	155	6	1127	58	395	98	1667.0	present	bottle	332968	7	6	0	451490.0	450691.213257	798
s7_bot	155	7	1218	153	404	78	1677.0	present	bottle	332968	7	6	0	451490.0	450691.213257	798
s7_bot	158	1	7	242	257	160	1302.0	present	bottle	53047	7	6	0	459480.0	458697.528257	782
s7_bot	158	2	282	136	308	188	1381.0	present	bottle	53047	7	6	0	459480.0	458697.528257	782
s7_bot	158	3	486	202	164	97	1483.0	present	bottle	53047	7	6	0	459480.0	458697.528257	782
s7_bot	158	4	751	222	310	190	1631.0	present	bottle	53047	7	6	0	459480.0	458697.528257	782
s7_bot	158	5	1039	310	430	176	1634.0	present	bottle	53047	7	6	0	459480.0	458697.528257	782
s7_bot	159	1	25	237	237	146	1251.0	present	bottle	182213	7	7	1	461696.0	461216.185257	479
s7_bot	159	2	329	83	132	151	1300.0	present	bottle	182213	7	7	1	461696.0	461216.185257	479
s7_bot	159	3	461	247	96	199	1376.0	present	bottle	182213	7	7	1	461696.0	461216.185257	479
s7_bot	159	4	724	133	101	207	1542.0	present	bottle	182213	7	7	1	461696.0	461216.185257	479
s7_bot	159	5	881	175	93	188	1635.0	present	bottle	182213	7	7	1	461696.0	461216.185257	479
s7_bot	160	1	7	216	224	127	1361.0	present	bottle	573206	7	7	1	463974.0	463568.036257	405
s7_bot	160	2	281	166	148	134	1469.0	present	bottle	573206	7	7	1	463974.0	463568.036257	405
s7_bot	160	3	472	452	146	110	1683.0	present	bottle	573206	7	7	1	463974.0	463568.036257	405
s7_bot	161	1	7	13	259	163	1307.0	present	bottle	413572	7	7	1	466751.0	465669.692257	1081
s7_bot	161	2	44	280	240	162	1304.0	present	bottle	413572	7	7	1	466751.0	465669.692257	1081
s7_bot	161	3	365	142	222	141	1313.0	present	bottle	413572	7	7	1	466751.0	465669.692257	1081
s7_bot	161	4	533	368	195	139	1507.0	present	bottle	413572	7	7	1	466751.0	465669.692257	1081
s7_bot	161	5	928	270	173	142	1724.0	present	bottle	413572	7	7	1	466751.0	465669.692257	1081
s7_bot	161	6	1220	436	170	130	1859.0	present	bottle	413572	7	7	1	466751.0	465669.692257	1081
s7_bot	163	1	7	59	256	159	1190.0	present	bottle	85404	7	6	0	471954.0	471257.427257	696
s7_bot	163	2	91	203	233	155	1232.0	present	bottle	85404	7	6	0	471954.0	471257.427257	696
s7_bot	163	3	342	238	198	154	1304.0	present	bottle	85404	7	6	0	471954.0	471257.427257	696
s7_bot	163	4	634	88	153	210	1440.0	present	bottle	85404	7	6	0	471954.0	471257.427257	696
s7_bot	163	5	801	276	325	61	1618.0	present	bottle	85404	7	6	0	471954.0	471257.427257	696
s7_bot	163	6	1147	62	208	64	1751.0	present	bottle	85404	7	6	0	471954.0	471257.427257	696
s7_bot	167	1	19	193	240	142	1361.0	present	bottle	478726	7	7	1	487654.0	487169.965257	484
s7_bot	167	2	270	146	343	99	1343.0	present	bottle	478726	7	7	1	487654.0	487169.965257	484
s7_bot	167	3	448	190	342	55	1419.0	present	bottle	478726	7	7	1	487654.0	487169.965257	484
s7_bot	167	4	664	88	341	42	1520.0	present	bottle	478726	7	7	1	487654.0	487169.965257	484
s7_bot	167	5	831	130	209	124	1708.0	present	bottle	478726	7	7	1	487654.0	487169.965257	484
s7_bot	167	6	1014	39	155	94	1814.0	present	bottle	478726	7	7	1	487654.0	487169.965257	484
s7_bot	170	1	24	237	245	136	1330.0	present	bottle	307039	7	7	1	494951.0	494208.845257	742
s7_bot	170	2	301	211	248	59	1337.0	present	bottle	307039	7	7	1	494951.0	494208.845257	742
s7_bot	170	3	561	97	285	119	1450.0	present	bottle	307039	7	7	1	494951.0	494208.845257	742
s7_bot	170	4	706	248	243	54	1642.0	present	bottle	307039	7	7	1	494951.0	494208.845257	742
s7_bot	170	5	975	337	244	39	1794.0	present	bottle	307039	7	7	1	494951.0	494208.845257	742
s7_bot	171	1	25	10	246	137	1237.0	present	bottle	326210	7	7	1	497697.0	496894.298257	802
s7_bot	171	2	40	208	244	135	1240.0	present	bottle	326210	7	7	1	497697.0	496894.298257	802
s7_bot	171	3	301	147	138	139	1303.0	present	bottle	326210	7	7	1	497697.0	496894.298257	802
s7_bot	171	4	480	265	109	142	1436.0	present	bottle	326210	7	7	1	497697.0	496894.298257	802
s7_bot	171	5	767	393	108	129	1659.0	present	bottle	326210	7	7	1	497697.0	496894.298257	802
s7_bot	171	6	1228	133	221	221	1812.0	present	bottle	326210	7	7	1	497697.0	496894.298257	802
s7_bot	172	1	16	197	235	133	1338.0	present	bottle	394517	7	7	1	499859.0	499396.271257	462
s7_bot	172	2	275	116	358	207	1416.0	present	bottle	394517	7	7	1	499859.0	499396.271257	462
s7_bot	172	3	441	596	430	236	1590.0	present	bottle	394517	7	7	1	499859.0	499396.271257	462
s7_bot	175	1	7	32	255	160	1189.0	present	bottle	429312	7	7	1	507115.0	506685.353257	429
s7_bot	175	2	65	151	226	158	1188.0	present	bottle	429312	7	7	1	507115.0	506685.353257	429
s7_bot	175	3	279	165	386	255	1196.0	present	bottle	429312	7	7	1	507115.0	506685.353257	429
s7_bot	175	4	478	139	412	264	1273.0	present	bottle	429312	7	7	1	507115.0	506685.353257	429
s7_bot	175	5	647	200	411	221	1466.0	present	bottle	429312	7	7	1	507115.0	506685.353257	429
s7_bot	175	6	953	48	157	95	1639.0	present	bottle	429312	7	7	1	507115.0	506685.353257	429
s7_bot	178	1	7	269	257	161	1302.0	present	bottle	92217	7	7	1	514237.0	513440.676257	796
s7_bot	178	2	327	229	230	81	1363.0	present	bottle	92217	7	7	1	514237.0	513440.676257	796
s7_bot	178	3	635	111	114	102	1467.0	present	bottle	92217	7	7	1	514237.0	513440.676257	796
s7_bot	178	4	788	414	86	81	1620.0	present	bottle	92217	7	7	1	514237.0	513440.676257	796
s7_bot	178	5	1221	150	86	68	1744.0	present	bottle	92217	7	7	1	514237.0	513440.676257	796
s7_bot	180	1	16	210	247	150	1243.0	present	bottle	128398	7	6	0	519868.0	518761.534257	1106
s7_bot	180	2	285	118	306	62	1241.0	present	bottle	128398	7	6	0	519868.0	518761.534257	1106
s7_bot	180	3	461	399	219	41	1445.0	present	bottle	128398	7	6	0	519868.0	518761.534257	1106
s7_bot	180	4	904	148	251	52	1682.0	present	bottle	128398	7	6	0	519868.0	518761.534257	1106
s7_bot	180	5	1107	400	176	45	1863.0	present	bottle	128398	7	6	0	519868.0	518761.534257	1106
s7_bot	180	6	1542	120	164	35	1974.0	present	bottle	128398	7	6	0	519868.0	518761.534257	1106
s7_bot	181	1	9	210	231	148	1290.0	present	bottle	47507	7	7	1	522214.0	521597.103257	616
s7_bot	181	2	305	49	319	107	1329.0	present	bottle	47507	7	7	1	522214.0	521597.103257	616
s7_bot	181	3	383	247	364	83	1392.0	present	bottle	47507	7	7	1	522214.0	521597.103257	616
s7_bot	181	4	656	520	372	54	1712.0	present	bottle	47507	7	7	1	522214.0	521597.103257	616
s7_bot	182	1	9	274	240	129	1215.0	present	bottle	519664	7	6	0	524938.0	524182.479257	755
s7_bot	182	2	345	109	337	162	1293.0	present	bottle	519664	7	6	0	524938.0	524182.479257	755
s7_bot	182	3	533	132	185	177	1453.0	present	bottle	519664	7	6	0	524938.0	524182.479257	755
s7_bot	182	4	725	204	92	189	1575.0	present	bottle	519664	7	6	0	524938.0	524182.479257	755
s7_bot	182	5	958	159	82	172	1663.0	present	bottle	519664	7	6	0	524938.0	524182.479257	755
s7_bot	182	6	1142	171	71	165	1715.0	present	bottle	519664	7	6	0	524938.0	524182.479257	755
s7_bot	183	1	15	203	239	144	1256.0	present	bottle	134769	7	6	0	527353.0	526701.127257	651
s7_bot	183	2	282	155	137	77	1260.0	present	bottle	134769	7	6	0	527353.0	526701.127257	651
s7_bot	183	3	521	122	273	44	1400.0	present	bottle	134769	7	6	0	527353.0	526701.127257	651
s7_bot	183	4	708	294	312	169	1563.0	present	bottle	134769	7	6	0	527353.0	526701.127257	651
s7_bot	183	5	1060	148	250	111	1645.0	present	bottle	134769	7	6	0	527353.0	526701.127257	651
s7_bot	186	1	29	376	237	139	1141.0	present	bottle	131595	7	7	1	535680.0	534624.033257	1055
s7_bot	186	2	461	261	313	207	1312.0	present	bottle	131595	7	7	1	535680.0	534624.033257	1055
s7_bot	186	3	791	150	443	223	1468.0	present	bottle	131595	7	7	1	535680.0	534624.033257	1055
s7_bot	186	4	977	168	462	207	1537.0	present	bottle	131595	7	7	1	535680.0	534624.033257	1055
s7_bot	186	5	1175	246	468	169	1602.0	present	bottle	131595	7	7	1	535680.0	534624.033257	1055
s7_bot	186	6	1473	147	464	227	1691.0	present	bottle	131595	7	7	1	535680.0	534624.033257	1055
s7_bot	189	1	7	28	259	160	1349.0	present	bottle	74894	7	7	1	542765.0	542263.384257	501
s7_bot	189	2	53	240	244	149	1361.0	present	bottle	74894	7	7	1	542765.0	542263.384257	501
s7_bot	189	3	352	169	137	188	1429.0	present	bottle	74894	7	7	1	542765.0	542263.384257	501
s7_bot	189	4	545	516	123	185	1583.0	present	bottle	74894	7	7	1	542765.0	542263.384257	501
s7_bot	195	1	28	276	258	135	1330.0	present	bottle	503996	7	7	1	557265.0	556591.349257	673
s7_bot	195	2	375	139	408	111	1357.0	present	bottle	503996	7	7	1	557265.0	556591.349257	673
s7_bot	195	3	556	255	403	50	1519.0	present	bottle	503996	7	7	1	557265.0	556591.349257	673
s7_bot	195	4	837	416	403	31	1715.0	present	bottle	503996	7	7	1	557265.0	556591.349257	673
s7_bot	197	1	7	255	259	163	1360.0	present	bottle	301232	7	7	1	562807.0	561378.466257	1428
s7_bot	197	2	316	186	318	240	1349.0	present	bottle	301232	7	7	1	562807.0	561378.466257	1428
s7_bot	197	3	556	215	413	232	1417.0	present	bottle	301232	7	7	1	562807.0	561378.466257	1428
s7_bot	197	4	817	158	474	235	1482.0	present	bottle	301232	7	7	1	562807.0	561378.466257	1428
s7_bot	197	5	1003	336	485	211	1558.0	present	bottle	301232	7	7	1	562807.0	561378.466257	1428
s7_bot	197	6	1361	222	486	229	1610.0	present	bottle	301232	7	7	1	562807.0	561378.466257	1428
s7_bot	197	7	1603	400	485	218	1679.0	present	bottle	301232	7	7	1	562807.0	561378.466257	1428
s7_bot	198	1	9	324	238	129	1230.0	present	bottle	449394	7	7	1	565265.0	564530.941257	734
s7_bot	198	2	403	158	398	117	1336.0	present	bottle	449394	7	7	1	565265.0	564530.941257	734
s7_bot	198	3	639	118	256	133	1566.0	present	bottle	449394	7	7	1	565265.0	564530.941257	734
s7_bot	198	4	825	204	405	121	1658.0	present	bottle	449394	7	7	1	565265.0	564530.941257	734
s7_bot	198	5	1068	229	418	103	1753.0	present	bottle	449394	7	7	1	565265.0	564530.941257	734
s7_bot	208	1	18	212	246	139	1190.0	present	bottle	44569	7	7	1	591099.0	590301.246257	797
s7_bot	208	2	276	132	194	99	1248.0	present	bottle	44569	7	7	1	591099.0	590301.246257	797
s7_bot	208	3	435	320	220	67	1396.0	present	bottle	44569	7	7	1	591099.0	590301.246257	797
s7_bot	208	4	787	225	200	48	1611.0	present	bottle	44569	7	7	1	591099.0	590301.246257	797
s7_bot	208	5	1035	304	192	42	1771.0	present	bottle	44569	7	7	1	591099.0	590301.246257	797
s7_bot	209	1	13	236	248	140	1240.0	present	bottle	302823	7	7	1	593712.0	593103.457257	608
s7_bot	209	2	309	183	153	152	1309.0	present	bottle	302823	7	7	1	593712.0	593103.457257	608
s7_bot	209	3	517	303	137	154	1508.0	present	bottle	302823	7	7	1	593712.0	593103.457257	608
s7_bot	209	4	857	323	137	102	1739.0	present	bottle	302823	7	7	1	593712.0	593103.457257	608
s7_bot	212	1	17	6	235	143	1167.0	present	bottle	371864	7	7	1	602003.0	601226.530257	776
s7_bot	212	2	36	183	224	140	1165.0	present	bottle	371864	7	7	1	602003.0	601226.530257	776
s7_bot	212	3	274	306	288	95	1246.0	present	bottle	371864	7	7	1	602003.0	601226.530257	776
s7_bot	212	4	621	193	238	68	1484.0	present	bottle	371864	7	7	1	602003.0	601226.530257	776
s7_bot	212	5	841	500	241	46	1731.0	present	bottle	371864	7	7	1	602003.0	601226.530257	776
s7_bot	213	1	7	206	236	145	1282.0	present	bottle	65427	7	7	1	604202.0	603711.817257	490
s7_bot	213	2	277	202	379	86	1300.0	present	bottle	65427	7	7	1	604202.0	603711.817257	490
s7_bot	213	3	504	174	395	76	1400.0	present	bottle	65427	7	7	1	604202.0	603711.817257	490
s7_bot	213	4	699	174	403	95	1487.0	present	bottle	65427	7	7	1	604202.0	603711.817257	490
s7_bot	213	5	892	159	410	106	1603.0	present	bottle	65427	7	7	1	604202.0	603711.817257	490
s7_bot	214	1	24	191	249	136	1258.0	present	bottle	575834	7	6	0	607545.0	605896.870257	1648
s7_bot	214	2	253	344	249	204	1310.0	present	bottle	575834	7	6	0	607545.0	605896.870257	1648
s7_bot	214	3	619	89	253	191	1483.0	present	bottle	575834	7	6	0	607545.0	605896.870257	1648
s7_bot	214	4	767	195	332	299	1567.0	present	bottle	575834	7	6	0	607545.0	605896.870257	1648
s7_bot	214	5	1020	342	177	217	1681.0	present	bottle	575834	7	6	0	607545.0	605896.870257	1648
s7_bot	214	6	1390	177	154	198	1706.0	present	bottle	575834	7	6	0	607545.0	605896.870257	1648
s7_bot	214	7	1592	181	139	168	1762.0	present	bottle	575834	7	6	0	607545.0	605896.870257	1648
s7_bot	214	8	1828	60	208	181	1779.0	present	bottle	575834	7	6	0	607545.0	605896.870257	1648
s7_bot	214	9	1965	243	146	50	1746.0	present	bottle	575834	7	6	0	607545.0	605896.870257	1648
s7_bot	216	1	7	13	253	158	1105.0	present	bottle	211326	7	7	1	612272.0	611551.330257	720
s7_bot	216	2	47	194	230	160	1128.0	present	bottle	211326	7	7	1	612272.0	611551.330257	720
s7_bot	216	3	292	63	231	95	1231.0	present	bottle	211326	7	7	1	612272.0	611551.330257	720
s7_bot	216	4	412	184	159	40	1268.0	present	bottle	211326	7	7	1	612272.0	611551.330257	720
s7_bot	216	5	624	405	151	10	1463.0	present	bottle	211326	7	7	1	612272.0	611551.330257	720
s7_bot	216	6	1046	239	156	21	1668.0	present	bottle	211326	7	7	1	612272.0	611551.330257	720
s7_bot	219	1	35	203	242	137	1215.0	present	bottle	311087	7	7	1	618893.0	618440.102257	452
s7_bot	219	2	282	452	301	75	1296.0	present	bottle	311087	7	7	1	618893.0	618440.102257	452
s7_bot	219	3	760	258	303	96	1539.0	present	bottle	311087	7	7	1	618893.0	618440.102257	452
s7_bot	220	1	7	105	255	158	1190.0	present	bottle	353511	7	7	1	621826.0	620625.154257	1200
s7_bot	220	2	137	126	246	152	1195.0	present	bottle	353511	7	7	1	621826.0	620625.154257	1200
s7_bot	220	3	321	195	144	197	1257.0	present	bottle	353511	7	7	1	621826.0	620625.154257	1200
s7_bot	220	4	558	216	102	181	1393.0	present	bottle	353511	7	7	1	621826.0	620625.154257	1200
s7_bot	220	5	819	295	70	197	1518.0	present	bottle	353511	7	7	1	621826.0	620625.154257	1200
s7_bot	220	6	1135	364	66	187	1672.0	present	bottle	353511	7	7	1	621826.0	620625.154257	1200
s7_bot	220	7	1514	257	70	183	1806.0	present	bottle	353511	7	7	1	621826.0	620625.154257	1200
s7_bot	221	1	9	249	235	143	1189.0	present	bottle	294920	7	6	0	624718.0	623510.763257	1207
s7_bot	221	2	313	58	269	79	1232.0	present	bottle	294920	7	6	0	624718.0	623510.763257	1207
s7_bot	221	3	415	99	346	73	1253.0	present	bottle	294920	7	6	0	624718.0	623510.763257	1207
s7_bot	221	4	584	124	194	95	1397.0	present	bottle	294920	7	6	0	624718.0	623510.763257	1207
s7_bot	221	5	760	293	111	61	1485.0	present	bottle	294920	7	6	0	624718.0	623510.763257	1207
s7_bot	221	6	1143	238	239	276	1735.0	present	bottle	294920	7	6	0	624718.0	623510.763257	1207
s7_bot	221	7	1472	120	340	110	1800.0	present	bottle	294920	7	6	0	624718.0	623510.763257	1207
s7_bot	221	8	1671	116	275	297	1741.0	present	bottle	294920	7	6	0	624718.0	623510.763257	1207
s7_bot	224	1	7	308	248	138	1243.0	present	bottle	86135	7	7	1	633982.0	632784.739257	1197
s7_bot	224	2	370	126	289	232	1263.0	present	bottle	86135	7	7	1	633982.0	632784.739257	1197
s7_bot	224	3	519	243	288	206	1441.0	present	bottle	86135	7	7	1	633982.0	632784.739257	1197
s7_bot	224	4	805	267	294	249	1629.0	present	bottle	86135	7	7	1	633982.0	632784.739257	1197
s7_bot	224	5	1097	384	295	217	1754.0	present	bottle	86135	7	7	1	633982.0	632784.739257	1197
s7_bot	224	6	1510	156	295	251	1764.0	present	bottle	86135	7	7	1	633982.0	632784.739257	1197
s7_bot	224	7	1728	43	183	243	1778.0	present	bottle	86135	7	7	1	633982.0	632784.739257	1197
s7_bot	228	1	14	282	245	141	1271.0	present	bottle	105576	7	7	1	643316.0	642642.503257	673
s7_bot	228	2	390	106	350	112	1300.0	present	bottle	105576	7	7	1	643316.0	642642.503257	673
s7_bot	228	3	547	156	431	74	1403.0	present	bottle	105576	7	7	1	643316.0	642642.503257	673
s7_bot	228	4	727	326	438	56	1583.0	present	bottle	105576	7	7	1	643316.0	642642.503257	673
s7_bot	228	5	1075	162	446	68	1716.0	present	bottle	105576	7	7	1	643316.0	642642.503257	673
s7_bot	229	1	34	159	239	139	1325.0	present	bottle	539216	7	7	1	645753.0	645011.045257	741
s7_bot	229	2	250	118	309	95	1319.0	present	bottle	539216	7	7	1	645753.0	645011.045257	741
s7_bot	229	3	435	175	170	67	1418.0	present	bottle	539216	7	7	1	645753.0	645011.045257	741
s7_bot	229	4	638	304	167	37	1597.0	present	bottle	539216	7	7	1	645753.0	645011.045257	741
s7_bot	229	5	987	82	181	72	1763.0	present	bottle	539216	7	7	1	645753.0	645011.045257	741
s7_bot	229	6	1123	194	249	119	1833.0	present	bottle	539216	7	7	1	645753.0	645011.045257	741
s7_bot	230	1	7	250	242	142	1244.0	present	bottle	350953	7	7	1	648661.0	647996.724257	664
s7_bot	230	2	286	67	223	179	1234.0	present	bottle	350953	7	7	1	648661.0	647996.724257	664
s7_bot	230	3	401	138	155	187	1266.0	present	bottle	350953	7	7	1	648661.0	647996.724257	664
s7_bot	230	4	565	667	152	157	1507.0	present	bottle	350953	7	7	1	648661.0	647996.724257	664
s7_bot	232	1	8	252	232	123	1441.0	present	bottle	231822	7	7	1	653977.0	653217.507257	759
s7_bot	232	2	313	137	272	47	1509.0	present	bottle	231822	7	7	1	653977.0	653217.507257	759
s7_bot	232	3	510	130	370	56	1596.0	present	bottle	231822	7	7	1	653977.0	653217.507257	759
s7_bot	232	4	681	213	449	53	1682.0	present	bottle	231822	7	7	1	653977.0	653217.507257	759
s7_bot	232	5	916	131	456	38	1736.0	present	bottle	231822	7	7	1	653977.0	653217.507257	759
s7_bot	232	6	1140	198	123	227	1867.0	present	bottle	231822	7	7	1	653977.0	653217.507257	759
s7_bot	235	1	7	18	257	160	1289.0	present	bottle	498125	7	7	1	661377.0	660706.742257	670
s7_bot	235	2	45	223	254	145	1291.0	present	bottle	498125	7	7	1	661377.0	660706.742257	670
s7_bot	235	3	337	152	117	156	1344.0	present	bottle	498125	7	7	1	661377.0	660706.742257	670
s7_bot	235	4	516	184	90	157	1453.0	present	bottle	498125	7	7	1	661377.0	660706.742257	670
s7_bot	235	5	723	221	87	138	1629.0	present	bottle	498125	7	7	1	661377.0	660706.742257	670
s7_bot	235	6	1038	187	369	128	1821.0	present	bottle	498125	7	7	1	661377.0	660706.742257	670
s7_bot	236	1	12	216	248	134	1293.0	present	bottle	204981	7	6	0	664354.0	663242.065257	1111
s7_bot	236	2	280	172	189	63	1393.0	present	bottle	204981	7	6	0	664354.0	663242.065257	1111
s7_bot	236	3	482	289	148	36	1566.0	present	bottle	204981	7	6	0	664354.0	663242.065257	1111
s7_bot	236	4	822	196	107	43	1807.0	present	bottle	204981	7	6	0	664354.0	663242.065257	1111
s7_bot	236	5	1090	187	225	171	2124.0	present	bottle	204981	7	6	0	664354.0	663242.065257	1111
s7_bot	236	6	1331	290	297	116	2272.0	present	bottle	204981	7	6	0	664354.0	663242.065257	1111
s7_bot	237	1	15	198	250	136	1378.0	present	bottle	41398	7	6	0	667219.0	666377.882257	841
s7_bot	237	2	265	383	194	69	1419.0	present	bottle	41398	7	6	0	667219.0	666377.882257	841
s7_bot	237	3	710	322	257	168	1697.0	present	bottle	41398	7	6	0	667219.0	666377.882257	841
s7_bot	237	4	1081	324	246	211	1755.0	present	bottle	41398	7	6	0	667219.0	666377.882257	841
s7_bot	243	1	28	247	248	126	1371.0	present	bottle	339352	7	7	1	682133.0	681556.500257	576
s7_bot	243	2	384	201	436	205	1428.0	present	bottle	339352	7	7	1	682133.0	681556.500257	576
s7_bot	243	3	606	184	450	208	1584.0	present	bottle	339352	7	7	1	682133.0	681556.500257	576
s7_bot	243	4	825	322	450	172	1740.0	present	bottle	339352	7	7	1	682133.0	681556.500257	576
s7_bot	245	1	29	247	246	144	1372.0	present	bottle	18658	7	7	1	687129.0	686410.323257	718
s7_bot	245	2	333	83	287	245	1373.0	present	bottle	18658	7	7	1	687129.0	686410.323257	718
s7_bot	245	3	504	243	81	244	1480.0	present	bottle	18658	7	7	1	687129.0	686410.323257	718
s7_bot	245	4	772	272	70	240	1647.0	present	bottle	18658	7	7	1	687129.0	686410.323257	718
s7_bot	245	5	1067	125	76	214	1747.0	present	bottle	18658	7	7	1	687129.0	686410.323257	718
s7_bot	245	6	1255	33	247	145	1845.0	present	bottle	18658	7	7	1	687129.0	686410.323257	718
s7_bot	249	1	7	193	261	160	1425.0	present	bottle	496294	7	6	0	696422.0	695650.946257	771
s7_bot	249	2	288	317	419	148	1401.0	present	bottle	496294	7	6	0	696422.0	695650.946257	771
s7_bot	249	3	677	180	277	65	1658.0	present	bottle	496294	7	6	0	696422.0	695650.946257	771
s7_bot	249	4	925	293	447	132	1763.0	present	bottle	496294	7	6	0	696422.0	695650.946257	771
s7_bot	249	5	1253	73	452	98	1854.0	present	bottle	496294	7	6	0	696422.0	695650.946257	771
s7_bot	250	1	7	14	256	157	1298.0	present	bottle	36417	7	7	1	699359.0	698403.121257	955
s7_bot	250	2	45	160	249	134	1285.0	present	bottle	36417	7	7	1	699359.0	698403.121257	955
s7_bot	250	3	253	139	260	90	1297.0	present	bottle	36417	7	7	1	699359.0	698403.121257	955
s7_bot	250	4	432	128	246	56	1373.0	present	bottle	36417	7	7	1	699359.0	698403.121257	955
s7_bot	250	5	594	371	249	22	1505.0	present	bottle	36417	7	7	1	699359.0	698403.121257	955
s7_bot	250	6	993	415	249	46	1742.0	present	bottle	36417	7	7	1	699359.0	698403.121257	955
s7_bot	250	7	1474	34	344	155	1888.0	present	bottle	36417	7	7	1	699359.0	698403.121257	955
s7_bot	252	1	7	284	241	137	1164.0	present	bottle	30947	7	7	1	704824.0	703907.455257	916
s7_bot	252	2	329	124	204	131	1241.0	present	bottle	30947	7	7	1	704824.0	703907.455257	916
s7_bot	252	3	538	316	439	156	1415.0	present	bottle	30947	7	7	1	704824.0	703907.455257	916
s7_bot	252	4	878	236	461	164	1587.0	present	bottle	30947	7	7	1	704824.0	703907.455257	916
s7_bot	252	5	1143	335	460	139	1726.0	present	bottle	30947	7	7	1	704824.0	703907.455257	916
s7_bot	253	1	35	169	253	129	1114.0	present	bottle	555080	7	7	1	707067.0	706542.869257	524
s7_bot	253	2	251	131	306	203	1131.0	present	bottle	555080	7	7	1	707067.0	706542.869257	524
s7_bot	253	3	422	387	339	243	1298.0	present	bottle	555080	7	7	1	707067.0	706542.869257	524
s7_bot	253	4	848	192	336	188	1567.0	present	bottle	555080	7	7	1	707067.0	706542.869257	524
s7_bot	253	5	1060	39	339	175	1602.0	present	bottle	555080	7	7	1	707067.0	706542.869257	524
s7_bot	255	1	7	242	221	132	1262.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	255	2	289	130	220	88	1270.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	255	3	496	86	423	88	1296.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	255	4	637	168	456	45	1431.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	255	5	830	285	466	28	1563.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	255	6	1216	225	94	35	1781.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	255	7	1511	198	245	207	1995.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	255	8	1747	62	256	189	1991.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	255	9	1899	174	446	54	1759.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	255	10	2104	347	462	41	1741.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	255	11	2468	121	470	43	1813.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	255	12	2678	131	273	198	2022.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	255	13	2859	149	217	198	1948.0	present	bottle	166375	7	6	0	714496.0	712047.198257	2448
s7_bot	256	1	14	6	236	146	1315.0	present	bottle	328838	7	7	1	716870.0	716200.481257	669
s7_bot	256	2	35	164	226	140	1322.0	present	bottle	328838	7	7	1	716870.0	716200.481257	669
s7_bot	256	3	239	52	265	82	1348.0	present	bottle	328838	7	7	1	716870.0	716200.481257	669
s7_bot	256	4	360	145	423	74	1347.0	present	bottle	328838	7	7	1	716870.0	716200.481257	669
s7_bot	256	5	558	437	424	30	1570.0	present	bottle	328838	7	7	1	716870.0	716200.481257	669
s7_bot	256	6	1030	113	409	85	1782.0	present	bottle	328838	7	7	1	716870.0	716200.481257	669
s7_bot	257	1	33	171	224	148	1331.0	present	bottle	294475	7	7	1	719157.0	718602.370257	554
s7_bot	257	2	254	261	333	110	1378.0	present	bottle	294475	7	7	1	719157.0	718602.370257	554
s7_bot	257	3	535	194	341	112	1510.0	present	bottle	294475	7	7	1	719157.0	718602.370257	554
s7_bot	257	4	766	136	341	73	1638.0	present	bottle	294475	7	7	1	719157.0	718602.370257	554
s7_bot	257	5	982	138	235	173	1785.0	present	bottle	294475	7	7	1	719157.0	718602.370257	554
s7_bot	261	1	7	255	244	128	1303.0	present	bottle	295317	7	7	1	729908.0	729427.575257	480
s7_bot	261	2	329	195	117	172	1403.0	present	bottle	295317	7	7	1	729908.0	729427.575257	480
s7_bot	261	3	557	265	104	177	1543.0	present	bottle	295317	7	7	1	729908.0	729427.575257	480
s7_bot	261	4	875	168	220	149	1717.0	present	bottle	295317	7	7	1	729908.0	729427.575257	480
s7_bot	263	1	7	35	258	158	1339.0	present	bottle	273103	7	7	1	734386.0	733864.391257	521
